,Region:Request Segment,Browser,Revenue,Visits,Unique Visitors,Browser_Group,Region_Group
4655,AMER:qto:Consumer Online,Mozilla Firefox 109.0,0.0,17.0,15.0,Mozilla,AMER
4656,AMER:qto:Consumer Online,Chrome 113.0,0.0,16.0,12.0,Chrome,AMER
4657,AMER:qto:Consumer Online,Google Chrome 102.0,0.0,12.0,12.0,Google,AMER
4658,AMER:qto:Consumer Online,Google Chrome 92.0,0.0,10.0,10.0,Google,AMER
4659,AMER:qto:Consumer Online,Google Chrome 84.0,0.0,10.0,5.0,Google,AMER
4660,AMER:qto:Consumer Online,Chrome Mobile 109.0,0.0,9.0,9.0,Chrome,AMER
4661,AMER:qto:Consumer Online,Google Chrome 105.0,0.0,9.0,9.0,Google,AMER
4662,AMER:qto:Consumer Online,Safari 16.1,0.0,9.0,6.0,Safari,AMER
4663,AMER:qto:Consumer Online,Safari 16.4,0.0,8.0,7.0,Safari,AMER
4664,AMER:qto:Consumer Online,Safari 16.2,0.0,8.0,7.0,Safari,AMER
4665,AMER:qto:Consumer Online,Safari 15.6,0.0,6.0,6.0,Safari,AMER
4666,AMER:qto:Consumer Online,Safari 15.1,0.0,5.0,3.0,Safari,AMER
4667,AMER:qto:Consumer Online,Chrome 110.0,0.0,4.0,4.0,Chrome,AMER
4668,AMER:qto:Consumer Online,::unspecified::,0.0,4.0,4.0,unspecified,AMER
4669,AMER:qto:Consumer Online,Google Chrome 106.0,0.0,3.0,3.0,Google,AMER
4670,AMER:qto:Consumer Online,Safari 15.5,0.0,3.0,3.0,Safari,AMER
4671,AMER:qto:Consumer Online,Samsung Browser 20.0,0.0,3.0,3.0,Samsung,AMER
4672,AMER:qto:Consumer Online,Google Chrome 91.0,0.0,3.0,2.0,Google,AMER
4673,AMER:qto:Consumer Online,Microsoft Edge 108.0,0.0,2.0,2.0,Microsoft,AMER
4674,AMER:qto:Consumer Online,Chrome Mobile 108.0,0.0,2.0,2.0,Chrome,AMER
4675,AMER:qto:Consumer Online,Google Chrome 107.0,0.0,2.0,2.0,Google,AMER
4676,AMER:qto:Consumer Online,Safari 15.4,0.0,2.0,2.0,Safari,AMER
4677,AMER:qto:Consumer Online,Microsoft Edge 107.0,0.0,2.0,2.0,Microsoft,AMER
4678,AMER:qto:Consumer Online,Safari 15.6.1,0.0,2.0,2.0,Safari,AMER
4679,AMER:qto:Consumer Online,Microsoft Edge 17,0.0,2.0,1.0,Microsoft,AMER
4680,AMER:qto:Consumer Online,Google Chrome 69.0,0.0,2.0,1.0,Google,AMER
4681,AMER:qto:Consumer Online,Mozilla Firefox 52.0,0.0,1.0,1.0,Mozilla,AMER
4682,AMER:qto:Consumer Online,Mozilla Firefox 102.0,0.0,1.0,1.0,Mozilla,AMER
4683,AMER:qto:Consumer Online,Google Chrome 98.0,0.0,1.0,1.0,Google,AMER
4684,AMER:qto:Consumer Online,Safari 14.0,0.0,1.0,1.0,Safari,AMER
4685,AMER:qto:Consumer Online,Edge 18.18362,0.0,1.0,1.0,Edge,AMER
4686,AMER:qto:Consumer Online,Safari 15.3,0.0,1.0,1.0,Safari,AMER
4687,AMER:qto:Consumer Online,Microsoft Edge 80.0,0.0,1.0,1.0,Microsoft,AMER
4688,AMER:qto:Consumer Online,Safari 15.2,0.0,1.0,1.0,Safari,AMER
4689,AMER:qto:Consumer Online,Mozilla Firefox 103.0,0.0,1.0,1.0,Mozilla,AMER
4690,AMER:qto:Consumer Online,Google Chrome 96.0,0.0,1.0,1.0,Google,AMER
4691,AMER:qto:Consumer Online,Google Chrome 80.0,0.0,1.0,1.0,Google,AMER
4692,AMER:qto:Consumer Online,Chrome 111,0.0,1.0,1.0,Chrome,AMER
4693,AMER:qto:Consumer Online,Mozilla Firefox 78.0,0.0,1.0,1.0,Mozilla,AMER
4694,AMER:qto:Consumer Online,Microsoft Edge 103.0,0.0,1.0,1.0,Microsoft,AMER
4695,AMER:qto:Consumer Online,Mozilla Firefox 108.0,0.0,1.0,1.0,Mozilla,AMER
4696,AMER:qto:Consumer Online,Safari 13.1.2,0.0,1.0,1.0,Safari,AMER
4697,AMER:qto:Consumer Online,Opera 97.0,0.0,1.0,1.0,Opera,AMER
4698,AMER:qto:Consumer Online,Google Chrome 83.0,0.0,1.0,1.0,Google,AMER
4699,AMER:qto:Consumer Online,Opera 63.0,0.0,1.0,1.0,Opera,AMER
4700,AMER:qto:Consumer Online,Google Chrome 49.0,0.0,1.0,1.0,Google,AMER
4701,AMER:qto:Consumer Online,Safari 16.0,0.0,1.0,1.0,Safari,AMER
4702,AMER:qto:Consumer Online,Chrome Mobile 99.0,0.0,1.0,1.0,Chrome,AMER
4703,AMER:qto:Consumer Online,Openwave 97.4,0.0,1.0,1.0,Openwave,AMER
4704,AMER:qto:Consumer Online,Safari (unknown version),0.0,1.0,1.0,Safari,AMER
4705,AMER:qto:Consumer Online,Chrome Mobile 107.0,0.0,1.0,1.0,Chrome,AMER
4706,AMER:qto:BSDT Online,Google Chrome (unknown version),0.0,595.0,438.0,Google,AMER
4707,AMER:qto:BSDT Online,Chrome 111.0,0.0,569.0,452.0,Chrome,AMER
4708,AMER:qto:BSDT Online,Chrome 112.0,0.0,422.0,326.0,Chrome,AMER
4709,AMER:qto:BSDT Online,Edge 112.0,0.0,323.0,239.0,Edge,AMER
4710,AMER:qto:BSDT Online,Google Chrome 109.0,0.0,317.0,265.0,Google,AMER
4711,AMER:qto:BSDT Online,Edge 111.0,0.0,317.0,209.0,Edge,AMER
4712,AMER:qto:BSDT Online,Edge 110.0,0.0,194.0,125.0,Edge,AMER
4713,AMER:qto:BSDT Online,Chrome 110.0,0.0,188.0,144.0,Chrome,AMER
4714,AMER:qto:BSDT Online,Microsoft Edge 109.0,0.0,165.0,89.0,Microsoft,AMER
4715,AMER:qto:BSDT Online,Firefox 111.0,0.0,53.0,42.0,Firefox,AMER
4716,AMER:qto:BSDT Online,Safari 16.3,0.0,40.0,34.0,Safari,AMER
4717,AMER:qto:BSDT Online,Firefox 112.0,0.0,36.0,32.0,Firefox,AMER
4718,AMER:qto:BSDT Online,Firefox 110.0,0.0,31.0,27.0,Firefox,AMER
4719,AMER:qto:BSDT Online,Mozilla Firefox (unknown version),0.0,25.0,24.0,Mozilla,AMER
4720,AMER:qto:BSDT Online,Safari 0.8.2,0.0,18.0,18.0,Safari,AMER
4721,AMER:qto:BSDT Online,Chrome 113.0,0.0,13.0,12.0,Chrome,AMER
4722,AMER:qto:BSDT Online,Mozilla Firefox 109.0,0.0,13.0,11.0,Mozilla,AMER
4723,AMER:qto:BSDT Online,Google Chrome 108.0,0.0,10.0,10.0,Google,AMER
4724,AMER:qto:BSDT Online,Safari 16.4,0.0,7.0,6.0,Safari,AMER
4725,AMER:qto:BSDT Online,Safari 15.6,0.0,7.0,6.0,Safari,AMER
4726,AMER:qto:BSDT Online,Opera 97.0,0.0,6.0,1.0,Opera,AMER
4727,AMER:qto:BSDT Online,Mozilla Firefox 102.0,0.0,5.0,4.0,Mozilla,AMER
4728,AMER:qto:BSDT Online,Google Chrome 96.0,0.0,5.0,1.0,Google,AMER
4729,AMER:qto:BSDT Online,Google Chrome 103.0,0.0,4.0,4.0,Google,AMER
4730,AMER:qto:BSDT Online,Google Chrome 107.0,0.0,4.0,3.0,Google,AMER
4731,AMER:qto:BSDT Online,Safari 15.6.1,0.0,4.0,3.0,Safari,AMER
4732,AMER:qto:BSDT Online,Google Chrome 105.0,0.0,3.0,3.0,Google,AMER
4733,AMER:qto:BSDT Online,Google Chrome 104.0,0.0,3.0,2.0,Google,AMER
4734,AMER:qto:BSDT Online,Safari 15.0,0.0,3.0,1.0,Safari,AMER
4735,AMER:qto:BSDT Online,Safari 15.3,0.0,3.0,1.0,Safari,AMER
4736,AMER:qto:BSDT Online,Safari 16.2,0.0,2.0,2.0,Safari,AMER
4737,AMER:qto:BSDT Online,Google Chrome 49.0,0.0,2.0,2.0,Google,AMER
4738,AMER:qto:BSDT Online,Google Chrome 97.0,0.0,2.0,2.0,Google,AMER
4739,AMER:qto:BSDT Online,Chrome 110.0,0.0,2.0,2.0,Chrome,AMER
4740,AMER:qto:BSDT Online,Safari 16.1,0.0,2.0,2.0,Safari,AMER
4741,AMER:qto:BSDT Online,Safari 14.1,0.0,2.0,2.0,Safari,AMER
4742,AMER:qto:BSDT Online,Google Chrome 100.0,0.0,2.0,2.0,Google,AMER
4743,AMER:qto:BSDT Online,Chrome Mobile 109.0,0.0,2.0,2.0,Chrome,AMER
4744,AMER:qto:BSDT Online,Mozilla Firefox 52.0,0.0,1.0,1.0,Mozilla,AMER
4745,AMER:qto:BSDT Online,Microsoft Edge 108.0,0.0,1.0,1.0,Microsoft,AMER
4746,AMER:qto:BSDT Online,Samsung Browser 20.0,0.0,1.0,1.0,Samsung,AMER
4747,AMER:qto:BSDT Online,Opera 98.0,0.0,1.0,1.0,Opera,AMER
4748,AMER:qto:BSDT Online,Chrome Mobile 107.0,0.0,1.0,1.0,Chrome,AMER
4749,AMER:qto:BSDT Online,Chrome Mobile 106.0,0.0,1.0,1.0,Chrome,AMER
4750,AMER:qto:BSDT Online,Safari 12.1.2,0.0,1.0,1.0,Safari,AMER
4751,AMER:qto:BSDT Online,Safari 15.5,0.0,1.0,1.0,Safari,AMER
4752,AMER:qto:BSDT Online,Google Chrome 92.0,0.0,1.0,1.0,Google,AMER
4753,AMER:qto:BSDT Online,Mozilla Firefox 47.0,0.0,1.0,1.0,Mozilla,AMER
4754,AMER:qto:BSDT Online,Safari 14.0.1,0.0,1.0,1.0,Safari,AMER
4755,AMER:qto:BSDT Online,Safari 15.1,0.0,1.0,1.0,Safari,AMER
4756,AMER:qto:BSDT Online,Microsoft Edge 90.0,0.0,1.0,1.0,Microsoft,AMER
4757,AMER:qto:BSDT Online,Google Chrome 90.0,0.0,1.0,1.0,Google,AMER
4758,AMER:qto:BSDT Online,Edge 110,0.0,1.0,1.0,Edge,AMER
4759,AMER:qto:BSDT Online,Google Chrome 87.0,0.0,1.0,1.0,Google,AMER
4760,AMER:qto:BSDT Online,Google Chrome 85.0,0.0,1.0,1.0,Google,AMER
4761,AMER:qto:BSDT Online,Safari 13.1,0.0,1.0,1.0,Safari,AMER
4762,AMER:qto:BSDT Online,Google Chrome 88.0,0.0,1.0,1.0,Google,AMER
4763,AMER:K12 Online,Chrome 111.0,0.0,506.0,304.0,Chrome,AMER
4764,AMER:K12 Online,Google Chrome (unknown version),0.0,460.0,156.0,Google,AMER
4765,AMER:K12 Online,Chrome 112.0,0.0,431.0,284.0,Chrome,AMER
4766,AMER:K12 Online,Chrome 110.0,0.0,168.0,110.0,Chrome,AMER
4767,AMER:K12 Online,Google Chrome 109.0,0.0,104.0,78.0,Google,AMER
4768,AMER:K12 Online,Edge 111.0,0.0,99.0,50.0,Edge,AMER
4769,AMER:K12 Online,Edge 112.0,0.0,85.0,46.0,Edge,AMER
4770,AMER:K12 Online,Edge 110.0,0.0,83.0,33.0,Edge,AMER
4771,AMER:K12 Online,Safari 16.3,0.0,55.0,54.0,Safari,AMER
4772,AMER:K12 Online,Safari,0.0,43.0,40.0,Safari,AMER
4773,AMER:K12 Online,Google Chrome 87.0,0.0,34.0,9.0,Google,AMER
4774,AMER:K12 Online,Safari 16.1,0.0,28.0,23.0,Safari,AMER
4775,AMER:K12 Online,Chrome 110.0,0.0,26.0,26.0,Chrome,AMER
4776,AMER:K12 Online,Microsoft Edge 109.0,0.0,25.0,18.0,Microsoft,AMER
4777,AMER:K12 Online,Samsung Browser 20.0,0.0,22.0,19.0,Samsung,AMER
4778,AMER:K12 Online,Firefox 111.0,0.0,18.0,18.0,Firefox,AMER
4779,AMER:K12 Online,Safari 16.2,0.0,17.0,16.0,Safari,AMER
4780,AMER:K12 Online,Chrome 113.0,0.0,15.0,13.0,Chrome,AMER
4781,AMER:K12 Online,Safari 15.6,0.0,15.0,11.0,Safari,AMER
4782,AMER:K12 Online,Safari 16.4,0.0,13.0,12.0,Safari,AMER
4783,AMER:K12 Online,Safari 16.0,0.0,10.0,9.0,Safari,AMER
4784,AMER:K12 Online,Firefox 112.0,0.0,9.0,9.0,Firefox,AMER
4785,AMER:K12 Online,Google Chrome 108.0,0.0,7.0,7.0,Google,AMER
4786,AMER:K12 Online,Google Chrome 103.0,0.0,7.0,5.0,Google,AMER
4787,AMER:K12 Online,Chrome Mobile 109.0,0.0,6.0,6.0,Chrome,AMER
4788,AMER:K12 Online,Mozilla Firefox 109.0,0.0,6.0,5.0,Mozilla,AMER
4789,AMER:K12 Online,Safari 14.1,0.0,5.0,3.0,Safari,AMER
4790,AMER:K12 Online,Chrome Mobile 106.0,0.0,4.0,4.0,Chrome,AMER
4791,AMER:K12 Online,Chrome Mobile 108.0,0.0,4.0,3.0,Chrome,AMER
4792,AMER:K12 Online,Google Chrome 104.0,0.0,3.0,3.0,Google,AMER
4793,AMER:K12 Online,Mozilla Firefox 102.0,0.0,3.0,3.0,Mozilla,AMER
4794,AMER:K12 Online,Safari 0.8.2,0.0,3.0,3.0,Safari,AMER
4795,AMER:K12 Online,Firefox 110.0,0.0,3.0,3.0,Firefox,AMER
4796,AMER:K12 Online,Mozilla Firefox (unknown version),0.0,2.0,2.0,Mozilla,AMER
4797,AMER:K12 Online,Safari 15.1,0.0,2.0,2.0,Safari,AMER
4798,AMER:K12 Online,Safari 15.5,0.0,2.0,1.0,Safari,AMER
4799,AMER:K12 Online,Firefox 110.1,0.0,1.0,1.0,Firefox,AMER
4800,AMER:K12 Online,Chrome Mobile 107.0,0.0,1.0,1.0,Chrome,AMER
4801,AMER:K12 Online,Google Chrome 99.0,0.0,1.0,1.0,Google,AMER
4802,AMER:K12 Online,Firefox 5.0,0.0,1.0,1.0,Firefox,AMER
4803,AMER:K12 Online,Chrome Mobile 80.0,0.0,1.0,1.0,Chrome,AMER
4804,AMER:K12 Online,Opera 10.54,0.0,1.0,1.0,Opera,AMER
4805,AMER:K12 Online,Chrome Mobile 102.0,0.0,1.0,1.0,Chrome,AMER
4806,AMER:K12 Online,Microsoft Edge 96.0,0.0,1.0,1.0,Microsoft,AMER
4807,AMER:K12 Online,Safari 12.1,0.0,1.0,1.0,Safari,AMER
4808,AMER:K12 Online,Google Chrome 107.0,0.0,1.0,1.0,Google,AMER
4809,AMER:K12 Online,Google Chrome 55.0,0.0,1.0,1.0,Google,AMER
4810,AMER:K12 Online,Safari 16.5,0.0,1.0,1.0,Safari,AMER
4811,AMER:K12 Online,Samsung Browser 11.0,0.0,1.0,1.0,Samsung,AMER
4812,AMER:K12 Online,Chrome Mobile 83.0,0.0,1.0,1.0,Chrome,AMER
4813,AMER:K12 Online,Mozilla Firefox 58.0,0.0,1.0,1.0,Mozilla,AMER
4814,AMER:K12 Online,Opera 96.0,0.0,1.0,1.0,Opera,AMER
4815,AMER:K12 Online,Chrome Mobile 97.0,0.0,1.0,1.0,Chrome,AMER
4816,AMER:K12 Online,Mozilla Firefox 106.0,0.0,1.0,1.0,Mozilla,AMER
4817,AMER:K12 Online,Mozilla Firefox 91.0,0.0,1.0,1.0,Mozilla,AMER
4818,AMER:K12 Online,Opera 95.0,0.0,1.0,1.0,Opera,AMER
4819,AMER:K12 Online,Chrome Mobile 94.0,0.0,1.0,1.0,Chrome,AMER
4820,AMER:K12 Online,Opera Mobile 74.2,0.0,1.0,1.0,Opera,AMER
4821,AMER:K12 Online,Opera 97.0,0.0,1.0,1.0,Opera,AMER
4822,AMER:K12 Online,Chrome Mobile 103.0,0.0,1.0,1.0,Chrome,AMER
4823,AMER:K12 Online,Google Chrome 91.0,0.0,1.0,1.0,Google,AMER
4824,AMER:K12 Online,Chrome Mobile 70.0,0.0,1.0,1.0,Chrome,AMER
4825,AMER:K12 Online,Mozilla Firefox 41.0,0.0,1.0,1.0,Mozilla,AMER
4826,AMER:K12 Online,Google Chrome 64.0,0.0,1.0,1.0,Google,AMER
4827,AMER:K12 Online,Safari 14.0.2,0.0,1.0,1.0,Safari,AMER
4828,AMER:K12 Online,Chrome Mobile 99.0,0.0,1.0,1.0,Chrome,AMER
4829,AMER:K12 Online,Microsoft Edge 107.0,0.0,1.0,1.0,Microsoft,AMER
4830,:undefined,Chrome 111.0,0.0,311.0,262.0,Chrome,
4831,:undefined,Chrome 112.0,0.0,215.0,188.0,Chrome,
4832,:undefined,Google Chrome 88.0,0.0,171.0,171.0,Google,
4833,:undefined,Google Chrome (unknown version),0.0,154.0,111.0,Google,
4834,:undefined,Google Chrome 109.0,0.0,101.0,87.0,Google,
4835,:undefined,Mozilla Firefox 75.0,0.0,93.0,1.0,Mozilla,
4836,:undefined,Chrome 110.0,0.0,81.0,69.0,Chrome,
4837,:undefined,Safari 16.3,0.0,43.0,35.0,Safari,
4838,:undefined,Edge 111.0,0.0,42.0,36.0,Edge,
4839,:undefined,Edge 112.0,0.0,40.0,31.0,Edge,
4840,:undefined,Firefox 111.0,0.0,26.0,24.0,Firefox,
4841,:undefined,Samsung Browser 20.0,0.0,26.0,23.0,Samsung,
4842,:undefined,Edge 110.0,0.0,26.0,21.0,Edge,
4843,:undefined,Microsoft Edge 109.0,0.0,17.0,16.0,Microsoft,
4844,:undefined,Safari,0.0,13.0,12.0,Safari,
4845,:undefined,Chrome Mobile 109.0,0.0,11.0,10.0,Chrome,
4846,:undefined,Safari 16.4,0.0,11.0,10.0,Safari,
4847,:undefined,Safari 15.6,0.0,9.0,9.0,Safari,
4848,:undefined,Firefox 110.0,0.0,8.0,6.0,Firefox,
4849,:undefined,Safari 16.1,0.0,6.0,6.0,Safari,
4850,:undefined,Safari 16.0,0.0,6.0,6.0,Safari,
4851,:undefined,Safari 16.2,0.0,6.0,6.0,Safari,
4852,:undefined,Mozilla Firefox 109.0,0.0,5.0,5.0,Mozilla,
4853,:undefined,Google Chrome 108.0,0.0,5.0,5.0,Google,
4854,:undefined,Safari 0.8.2,0.0,5.0,4.0,Safari,
4855,:undefined,Mozilla Firefox (unknown version),0.0,4.0,4.0,Mozilla,
4856,:undefined,Google Chrome 79.0,0.0,4.0,4.0,Google,
4857,:undefined,Opera 96.0,0.0,4.0,4.0,Opera,
4858,:undefined,Mozilla Firefox 102.0,0.0,3.0,3.0,Mozilla,
4859,:undefined,Samsung Browser 19.0,0.0,3.0,3.0,Samsung,
4860,:undefined,Safari 14.1,0.0,3.0,3.0,Safari,
4861,:undefined,Microsoft Edge 92.0,0.0,3.0,3.0,Microsoft,
4862,:undefined,Chrome Mobile 105.0,0.0,2.0,2.0,Chrome,
4863,:undefined,Chrome 110.0,0.0,2.0,2.0,Chrome,
4864,:undefined,Chrome 113.0,0.0,2.0,2.0,Chrome,
4865,:undefined,Google Chrome 71.0,0.0,2.0,2.0,Google,
4866,:undefined,Chrome Mobile 108.0,0.0,2.0,2.0,Chrome,
4867,:undefined,Firefox Focus 7.0,0.0,2.0,2.0,Firefox,
4868,:undefined,Mozilla Firefox 105.0,0.0,2.0,2.0,Mozilla,
4869,:undefined,Chrome Mobile 93.0,0.0,2.0,2.0,Chrome,
4870,:undefined,Mozilla Firefox 88.0,0.0,2.0,2.0,Mozilla,
4871,:undefined,Chrome Mobile 107.0,0.0,2.0,2.0,Chrome,
4872,:undefined,Google Chrome 94.0,0.0,2.0,2.0,Google,
4873,:undefined,Google Chrome 100.0,0.0,2.0,2.0,Google,
4874,:undefined,Opera 97.0,0.0,2.0,1.0,Opera,
4875,:undefined,Opera 98.0,0.0,2.0,1.0,Opera,
4876,:undefined,Google Chrome 99.0,0.0,1.0,1.0,Google,
4877,:undefined,Chrome Mobile 104.0,0.0,1.0,1.0,Chrome,
4878,:undefined,Chrome Mobile 98.0,0.0,1.0,1.0,Chrome,
4879,:undefined,Chrome Mobile 95.0,0.0,1.0,1.0,Chrome,
4880,:undefined,Firefox 112.0,0.0,1.0,1.0,Firefox,
4881,:undefined,Mozilla Firefox 96.0,0.0,1.0,1.0,Mozilla,
4882,:undefined,Microsoft Edge 107.0,0.0,1.0,1.0,Microsoft,
4883,:undefined,Safari 12.1,0.0,1.0,1.0,Safari,
4884,:undefined,Microsoft Edge 108.0,0.0,1.0,1.0,Microsoft,
4885,:undefined,Google Chrome 107.0,0.0,1.0,1.0,Google,
4886,:undefined,Chrome Mobile 106.0,0.0,1.0,1.0,Chrome,
4887,:undefined,Google Chrome 98.0,0.0,1.0,1.0,Google,
4888,:undefined,Microsoft Edge 86.0,0.0,1.0,1.0,Microsoft,
4889,:undefined,Safari 16.5,0.0,1.0,1.0,Safari,
4890,:undefined,MIUI Browser 13.22,0.0,1.0,1.0,Browser,
4891,:undefined,Nokia Browser 7.3,0.0,1.0,1.0,Browser,
4892,:undefined,Microsoft Edge 106.0,0.0,1.0,1.0,Microsoft,
4893,:undefined,Chrome Mobile 90.0,0.0,1.0,1.0,Chrome,
4894,:undefined,Safari 15.1,0.0,1.0,1.0,Safari,
4895,:undefined,Chrome Mobile 97.0,0.0,1.0,1.0,Chrome,
4896,:undefined,Openwave 100.4,0.0,1.0,1.0,Openwave,
4897,:undefined,Mozilla Firefox 108.0,0.0,1.0,1.0,Mozilla,
4898,:undefined,Mozilla Firefox 87.0,0.0,1.0,1.0,Mozilla,
4899,:undefined,Chrome Mobile 74.0,0.0,1.0,1.0,Chrome,
4900,:undefined,Chrome Mobile 94.0,0.0,1.0,1.0,Chrome,
4901,:undefined,Chrome Mobile 87.0,0.0,1.0,1.0,Chrome,
4902,:undefined,Google Chrome 91.0,0.0,1.0,1.0,Google,
4903,:undefined,Chrome Mobile 70.0,0.0,1.0,1.0,Chrome,
4904,:undefined,Opera Mini 8.0,0.0,1.0,1.0,Opera,
4905,:undefined,Google Chrome 104.0,0.0,1.0,1.0,Google,
4906,:undefined,Opera Mobile 74.1,0.0,1.0,1.0,Opera,
4907,:undefined,Mozilla Firefox 107.0,0.0,1.0,1.0,Mozilla,
4908,AMER:Healthcare Online,Google Chrome 87.0,0.0,329.0,12.0,Google,AMER
4909,AMER:Healthcare Online,Chrome 111.0,0.0,154.0,143.0,Chrome,AMER
4910,AMER:Healthcare Online,Google Chrome (unknown version),0.0,101.0,92.0,Google,AMER
4911,AMER:Healthcare Online,Firefox 110.0,0.0,91.0,9.0,Firefox,AMER
4912,AMER:Healthcare Online,Chrome 112.0,0.0,86.0,81.0,Chrome,AMER
4913,AMER:Healthcare Online,Google Chrome 109.0,0.0,80.0,77.0,Google,AMER
4914,AMER:Healthcare Online,Chrome 110.0,0.0,60.0,57.0,Chrome,AMER
4915,AMER:Healthcare Online,::unspecified::,0.0,52.0,52.0,unspecified,AMER
4916,AMER:Healthcare Online,Safari 16.3,0.0,34.0,34.0,Safari,AMER
4917,AMER:Healthcare Online,Edge 112.0,0.0,24.0,24.0,Edge,AMER
4918,AMER:Healthcare Online,Edge 111.0,0.0,18.0,17.0,Edge,AMER
4919,AMER:Healthcare Online,Chrome Mobile 109.0,0.0,16.0,16.0,Chrome,AMER
4920,AMER:Healthcare Online,Chrome 110.0,0.0,13.0,13.0,Chrome,AMER
4921,AMER:Healthcare Online,Safari,0.0,13.0,13.0,Safari,AMER
4922,AMER:Healthcare Online,Safari 16.1,0.0,12.0,12.0,Safari,AMER
4923,AMER:Healthcare Online,Mozilla Firefox 92.0,0.0,12.0,12.0,Mozilla,AMER
4924,AMER:Healthcare Online,Firefox 111.0,0.0,11.0,11.0,Firefox,AMER
4925,AMER:Healthcare Online,Safari 15.6,0.0,10.0,10.0,Safari,AMER
4926,AMER:Healthcare Online,Opera 10.00,0.0,10.0,8.0,Opera,AMER
4927,AMER:Healthcare Online,Safari 16.4,0.0,9.0,9.0,Safari,AMER
4928,AMER:Healthcare Online,Microsoft Edge 109.0,0.0,9.0,9.0,Microsoft,AMER
4929,AMER:Healthcare Online,Safari 16.2,0.0,9.0,9.0,Safari,AMER
4930,AMER:Healthcare Online,Opera 10.10,0.0,9.0,7.0,Opera,AMER
4931,AMER:Healthcare Online,Chrome 113.0,0.0,9.0,6.0,Chrome,AMER
4932,AMER:Healthcare Online,Safari 0.8.2,0.0,8.0,8.0,Safari,AMER
4933,AMER:Healthcare Online,Samsung Browser 20.0,0.0,8.0,8.0,Samsung,AMER
4934,AMER:Healthcare Online,Chrome Mobile 101.0,0.0,8.0,8.0,Chrome,AMER
4935,AMER:Healthcare Online,Opera 11.00,0.0,8.0,7.0,Opera,AMER
4936,AMER:Healthcare Online,Mozilla Firefox 109.0,0.0,8.0,7.0,Mozilla,AMER
4937,AMER:Healthcare Online,Google Chrome 68.0,0.0,8.0,6.0,Google,AMER
4938,AMER:Healthcare Online,Firefox 112.0,0.0,7.0,7.0,Firefox,AMER
4939,AMER:Healthcare Online,Edge 110.0,0.0,7.0,7.0,Edge,AMER
4940,AMER:Healthcare Online,Mozilla Firefox 58.0,0.0,7.0,7.0,Mozilla,AMER
4941,AMER:Healthcare Online,Opera 11.50,0.0,7.0,7.0,Opera,AMER
4942,AMER:Healthcare Online,Google Chrome 41.0,0.0,7.0,6.0,Google,AMER
4943,AMER:Healthcare Online,Google Chrome 49.0,0.0,6.0,6.0,Google,AMER
4944,AMER:Healthcare Online,Chrome 37.0,0.0,6.0,6.0,Chrome,AMER
4945,AMER:Healthcare Online,Chrome Mobile 108.0,0.0,6.0,6.0,Chrome,AMER
4946,AMER:Healthcare Online,Mozilla Firefox (unknown version),0.0,6.0,6.0,Mozilla,AMER
4947,AMER:Healthcare Online,Opera 10.54,0.0,6.0,6.0,Opera,AMER
4948,AMER:Healthcare Online,Google Chrome 64.0,0.0,6.0,5.0,Google,AMER
4949,AMER:Healthcare Online,Google Chrome 69.0,0.0,6.0,5.0,Google,AMER
4950,AMER:Healthcare Online,Google Chrome 74.0,0.0,5.0,5.0,Google,AMER
4951,AMER:Healthcare Online,Google Chrome 108.0,0.0,5.0,5.0,Google,AMER
4952,AMER:Healthcare Online,Mozilla Firefox 48.0,0.0,5.0,5.0,Mozilla,AMER
4953,AMER:Healthcare Online,Mozilla Firefox 57.0,0.0,5.0,5.0,Mozilla,AMER
4954,AMER:Healthcare Online,Mozilla Firefox 40.0,0.0,5.0,4.0,Mozilla,AMER
4955,AMER:Healthcare Online,Google Chrome 63.0,0.0,5.0,4.0,Google,AMER
4956,AMER:Healthcare Online,Mozilla Firefox 53.0,0.0,4.0,4.0,Mozilla,AMER
4957,AMER:Healthcare Online,Mozilla Firefox 35.0,0.0,4.0,4.0,Mozilla,AMER
4958,AMER:Healthcare Online,Google Chrome 57.0,0.0,4.0,4.0,Google,AMER
4959,AMER:Healthcare Online,Safari 15.4,0.0,4.0,4.0,Safari,AMER
4960,AMER:Healthcare Online,Mozilla Firefox 50.0,0.0,4.0,4.0,Mozilla,AMER
4961,AMER:Healthcare Online,Safari 15.5,0.0,4.0,4.0,Safari,AMER
4962,AMER:Healthcare Online,Mozilla Firefox 61.0,0.0,4.0,3.0,Mozilla,AMER
4963,AMER:Healthcare Online,Mozilla Firefox 41.0,0.0,4.0,3.0,Mozilla,AMER
4964,AMER:Healthcare Online,Google Chrome 55.0,0.0,4.0,3.0,Google,AMER
4965,AMER:Healthcare Online,Google Chrome 70.0,0.0,4.0,3.0,Google,AMER
4966,AMER:Healthcare Online,Google Chrome 56.0,0.0,3.0,3.0,Google,AMER
4967,AMER:Healthcare Online,Google Chrome 100.0,0.0,3.0,3.0,Google,AMER
4968,AMER:Healthcare Online,Google Chrome 65.0,0.0,3.0,3.0,Google,AMER
4969,AMER:Healthcare Online,Mozilla Firefox 44.0,0.0,3.0,3.0,Mozilla,AMER
4970,AMER:Healthcare Online,Mozilla Firefox 60.0,0.0,3.0,3.0,Mozilla,AMER
4971,AMER:Healthcare Online,Google Chrome 101.0,0.0,3.0,3.0,Google,AMER
4972,AMER:Healthcare Online,Opera 11.11,0.0,3.0,3.0,Opera,AMER
